Gen	lnL	lnP	TL	Insertion	Deletion	
176000	-36139.1	-978.539	3.22911	0.201796	0.238493	
176100	-36125.7	-977.044	3.22911	0.196479	0.232209	
176200	-36112.2	-976.209	3.22911	0.196479	0.232209	
176300	-36125.6	-976.71	3.22911	0.196479	0.232209	
176400	-36135.4	-977.046	3.21257	0.196479	0.232209	
176500	-36138.6	-977.1	3.218	0.196479	0.232209	
176600	-36155	-977.331	3.33921	0.197266	0.231422	
176700	-36159.1	-976.558	3.22999	0.197266	0.231422	
176800	-36141.3	-976.457	3.26775	0.197266	0.231422	
176900	-36157.7	-977.095	3.26775	0.197266	0.231422	
177000	-36155.9	-977.415	3.26775	0.197266	0.231422	
177100	-36159.7	-976.855	3.21181	0.197266	0.231422	
177200	-36151.2	-978.441	3.38633	0.197266	0.231422	
177300	-36166.2	-982.308	3.38633	0.195569	0.233118	
177400	-36183.1	-981.038	3.18904	0.195569	0.233118	
177500	-36161	-980.645	3.25518	0.195569	0.233118	
177600	-36180.4	-984.193	3.25518	0.210152	0.2505	
177700	-36162.1	-983.678	3.23882	0.210152	0.2505	
177800	-36180.4	-984.951	3.29581	0.210152	0.2505	
177900	-36160	-982.515	3.09279	0.210234	0.250418	
178000	-36150.7	-984.298	3.27109	0.210234	0.250418	
178100	-36152.1	-983.948	3.23617	0.210234	0.250418	
178200	-36158.2	-984.298	3.23617	0.210234	0.250418	
178300	-36182.1	-984.13	3.14942	0.210234	0.250418	
178400	-36175.3	-985.327	3.26911	0.210234	0.250418	
178500	-36178.3	-985.966	3.35047	0.210234	0.250418	
178600	-36190	-983.324	3.35047	0.196578	0.234152	
178700	-36177.3	-982.099	3.35047	0.196578	0.234152	
178800	-36155.3	-981.437	3.30176	0.196578	0.234152	
178900	-36154.2	-983.422	3.48276	0.196578	0.234152	
179000	-36155.3	-981.447	3.26778	0.196578	0.234152	
179100	-36134	-981.294	3.35735	0.196578	0.234152	
179200	-36133.3	-980.128	3.24082	0.196578	0.234152	
179300	-36126.1	-978.603	3.14081	0.196578	0.234152	
179400	-36127.3	-980.455	3.30851	0.196578	0.234152	
179500	-36138.9	-981.056	3.1821	0.202696	0.241439	
179600	-36140.5	-981.056	3.1821	0.202696	0.241439	
179700	-36116.3	-980.36	3.19995	0.202696	0.241439	
179800	-36129.1	-981.235	3.19995	0.202696	0.241439	
179900	-36118.4	-981.465	3.2754	0.202696	0.241439	
180000	-36107.7	-981.361	3.33497	0.202696	0.241439	
180100	-36097.8	-980.269	3.44003	0.191323	0.227892	
180200	-36084	-979.662	3.37929	0.191323	0.227892	
180300	-36069.4	-978.094	3.29246	0.191323	0.227892	
180400	-36055.3	-977.431	3.29246	0.19131	0.227905	
180500	-36066.8	-977.606	3.29246	0.19131	0.227905	
180600	-36072.1	-977.606	3.29246	0.19131	0.227905	
180700	-36084.7	-977.606	3.29246	0.19131	0.227905	
180800	-36102.1	-977.967	3.27604	0.19131	0.227905	
180900	-36091	-978.169	3.27879	0.19131	0.227905	
181000	-36086.9	-977.438	3.20567	0.19131	0.227905	
181100	-36075.3	-979.106	3.20567	0.20052	0.238877	
181200	-36079.8	-980.307	3.3258	0.20052	0.238877	
181300	-36103	-981.008	3.3258	0.20052	0.238877	
181400	-36111.2	-980.323	3.22236	0.20052	0.238877	
181500	-36101	-979.468	3.23312	0.196924	0.234593	
181600	-36106.2	-982.622	3.26073	0.196145	0.235372	
181700	-36115.6	-983.347	3.29679	0.196145	0.235372	
181800	-36114	-983.165	3.29679	0.196145	0.235372	
181900	-36115.6	-982.758	3.31077	0.196145	0.235372	
182000	-36124.2	-982.158	3.26905	0.196145	0.235372	
182100	-36137.4	-983.299	3.29192	0.196145	0.235372	
182200	-36157.6	-984.744	3.32704	0.196145	0.235372	
182300	-36136.2	-982.707	3.21451	0.196145	0.235372	
182400	-36148.7	-983.279	3.21707	0.196145	0.235372	
182500	-36163.8	-983.008	3.13527	0.196145	0.235372	
182600	-36163	-985.768	3.37478	0.196145	0.235372	
182700	-36173.2	-983.888	3.268	0.196475	0.235042	
182800	-36159.5	-984.234	3.39221	0.196475	0.235042	
182900	-36135.8	-982.904	3.24128	0.196475	0.235042	
183000	-36120.4	-982.862	3.3586	0.193392	0.231354	
183100	-36110.7	-982.744	3.24417	0.198879	0.237917	
183200	-36110.5	-982.054	3.15727	0.198879	0.237917	
183300	-36118.7	-982.233	3.15727	0.198879	0.237917	
183400	-36109.9	-983.579	3.30979	0.198879	0.237917	
183500	-36110.4	-982.962	3.21224	0.198879	0.237917	
183600	-36114	-983.002	3.25207	0.198879	0.237917	
183700	-36107.7	-981.05	3.09266	0.198879	0.237917	
183800	-36126.9	-984.525	3.16494	0.208149	0.249008	
183900	-36133.1	-985.617	3.25619	0.208149	0.249008	
184000	-36123.3	-984.456	3.15799	0.208149	0.249008	
184100	-36123.3	-984.332	3.19932	0.208149	0.249008	
184200	-36109.6	-983.973	3.19932	0.208149	0.249008	
184300	-36106.1	-984.325	3.21664	0.208149	0.249008	
184400	-36106.4	-983.72	3.15611	0.208149	0.249008	
184500	-36096.4	-983.899	3.15611	0.208149	0.249008	
184600	-36091.8	-984.361	3.22018	0.208149	0.249008	
184700	-36100.7	-984.361	3.22018	0.208149	0.249008	
184800	-36073.4	-980.477	3.22018	0.19591	0.234177	
184900	-36064.2	-981.131	3.22018	0.198889	0.237738	
185000	-36076.4	-981.666	3.22018	0.198889	0.237738	
185100	-36065.4	-980.774	3.22018	0.198889	0.237738	
185200	-36060.8	-980.462	3.18904	0.198889	0.237738	
185300	-36059.6	-980.979	3.22288	0.198889	0.237738	
185400	-36064.6	-979.351	3.11363	0.198889	0.237738	
185500	-36044.1	-979.018	3.15168	0.198889	0.237738	
185600	-36059.2	-980.231	3.20163	0.198889	0.237738	
185700	-36059.3	-980.625	3.22312	0.198889	0.237738	
185800	-36044.4	-980.446	3.22312	0.198889	0.237738	
185900	-36031.9	-980.524	3.30223	0.198889	0.237738	
186000	-36034.6	-980.31	3.19355	0.198564	0.238063	
186100	-36039	-980.984	3.24279	0.198564	0.238063	
186200	-36028.8	-976.658	3.14897	0.199465	0.237161	
186300	-36047.8	-978.901	3.25211	0.199465	0.237161	
186400	-36051	-977.424	3.17911	0.199996	0.236631	
186500	-36054.1	-977.761	3.17911	0.199996	0.236631	
186600	-36093.3	-978.738	3.14223	0.199996	0.236631	
186700	-36094.4	-980.494	3.30105	0.199996	0.236631	
186800	-36090.3	-979.725	3.2073	0.199996	0.236631	
186900	-36106.8	-980.807	3.26508	0.199996	0.236631	
187000	-36101.4	-985.509	3.20863	0.19823	0.238397	
187100	-36096.3	-985.325	3.20863	0.19823	0.238397	
187200	-36086	-984.621	3.2477	0.194098	0.233427	
187300	-36063.1	-984.699	3.2477	0.193938	0.233587	
187400	-36068.4	-984.513	3.2477	0.193938	0.233587	
187500	-36060.7	-980.648	3.23143	0.199254	0.237108	
187600	-36063.2	-980.721	3.22135	0.199254	0.237108	
187700	-36075.4	-981.017	3.28579	0.199254	0.237108	
187800	-36084	-979.956	3.14488	0.199254	0.237108	
187900	-36079.2	-980.077	3.19176	0.199254	0.237108	
188000	-36080.8	-979.228	3.12427	0.199254	0.237108	
188100	-36074.9	-979.616	3.18051	0.199254	0.237108	
188200	-36056.6	-980.476	3.24906	0.199254	0.237108	
188300	-36051	-980.333	3.19993	0.199254	0.237108	
188400	-36059.3	-979.985	3.19993	0.199254	0.237108	
188500	-36068.2	-979.604	3.12712	0.199254	0.237108	
188600	-36087.5	-982.453	3.32499	0.199254	0.237108	
188700	-36071.4	-980.554	3.20472	0.199254	0.237108	
188800	-36062.9	-980.032	3.20472	0.199254	0.237108	
188900	-36053.9	-979.191	3.16624	0.197169	0.234626	
189000	-36069.9	-979.376	3.09683	0.198008	0.235625	
189100	-36060.3	-977.878	3.19411	0.199079	0.234554	
189200	-36058.2	-976.937	3.08361	0.199079	0.234554	
189300	-36037.8	-977.072	3.1627	0.199079	0.234554	
189400	-36017.7	-976.667	3.17142	0.199079	0.234554	
189500	-36029.5	-977.723	3.30537	0.194763	0.22947	
189600	-36023	-977.731	3.3226	0.194763	0.22947	
189700	-36024	-975.207	3.02649	0.199779	0.23538	
189800	-36026.4	-977.765	3.26598	0.199779	0.23538	
189900	-36017.7	-976.957	3.26598	0.199873	0.235286	
190000	-36021.2	-977.417	3.31194	0.199873	0.235286	
190100	-36022.7	-976.719	3.24213	0.199873	0.235286	
190200	-36010	-975.259	3.11242	0.199873	0.235286	
190300	-36013.8	-976.316	3.18553	0.199873	0.235286	
190400	-36000.4	-974.384	3.18553	0.194747	0.229252	
190500	-36001.3	-976.131	3.36023	0.194747	0.229252	
190600	-36004.7	-976.131	3.36023	0.194747	0.229252	
190700	-36003.6	-974.022	3.133	0.194747	0.229252	
190800	-35978.2	-975.562	3.3522	0.194747	0.229252	
190900	-35984.8	-974.443	3.20774	0.194747	0.229252	
191000	-36019.6	-977.051	3.20774	0.203726	0.239821	
191100	-36038.2	-977.245	3.16195	0.203726	0.239821	
191200	-36043.3	-978.016	3.20641	0.203726	0.239821	
191300	-36036.7	-977.527	3.20641	0.203726	0.239821	
191400	-36044.5	-978.965	3.31758	0.203726	0.239821	
191500	-36026.7	-977.015	3.20416	0.203726	0.239821	
191600	-36045.3	-977.935	3.19827	0.203726	0.239821	
191700	-36044.8	-977.788	3.18357	0.203726	0.239821	
191800	-36057.7	-978.644	3.1643	0.206298	0.242849	
191900	-36041.3	-978.139	3.1643	0.206206	0.242941	
192000	-36018.1	-977.875	3.20343	0.206206	0.242941	
192100	-36007.6	-977.034	3.20343	0.206568	0.242579	
192200	-35989.7	-986.328	3.20343	0.20297	0.246177	
192300	-36004.8	-977.308	3.15142	0.205946	0.243201	
192400	-35991.6	-976.809	3.15142	0.205946	0.243201	
192500	-36003.9	-977.669	3.18745	0.205946	0.243201	
192600	-36012.6	-978.001	3.18745	0.205946	0.243201	
192700	-36019.4	-978.666	3.18745	0.205946	0.243201	
192800	-36024.7	-980.293	3.18745	0.205353	0.243794	
192900	-36003.1	-979.95	3.18745	0.205353	0.243794	
193000	-36007.6	-980.854	3.22638	0.205353	0.243794	
193100	-36003.2	-979.31	3.0891	0.205353	0.243794	
193200	-36010	-980.64	3.20374	0.198137	0.236382	
193300	-36035	-981.346	3.20374	0.198137	0.236382	
193400	-36052	-982.391	3.22007	0.198137	0.236382	
193500	-36060.1	-982.039	3.22007	0.198137	0.236382	
193600	-36058.6	-977.475	3.22007	0.20028	0.234239	
193700	-36064.8	-978.052	3.29352	0.20028	0.234239	
193800	-36071.3	-976.944	3.19836	0.20028	0.234239	
193900	-36082.5	-977.751	3.23207	0.20028	0.234239	
194000	-36064.2	-977.438	3.23207	0.20028	0.234239	
194100	-36075.3	-984.617	3.26262	0.197651	0.236867	
194200	-36077.1	-985.227	3.35984	0.197651	0.236867	
194300	-36085.6	-981.862	3.10436	0.197941	0.236577	
194400	-36068.8	-982.612	3.25067	0.197941	0.236577	
194500	-36077.4	-982.365	3.19038	0.197941	0.236577	
194600	-36069.9	-983.409	3.31258	0.197941	0.236577	
194700	-36080.8	-982.548	3.19082	0.197941	0.236577	
194800	-36093.3	-982.202	3.1384	0.197941	0.236577	
194900	-36084.3	-982.024	3.1384	0.197941	0.236577	
195000	-36094.6	-982.117	3.12987	0.197941	0.236577	
195100	-36108.7	-982.389	3.13928	0.197941	0.236577	
195200	-36096.7	-983.356	3.27159	0.197941	0.236577	
195300	-36094	-983.177	3.27159	0.197941	0.236577	
195400	-36086.3	-980.541	3.20757	0.198486	0.236033	
195500	-36089.1	-981.535	3.27235	0.198486	0.236033	
195600	-36110.7	-981.714	3.25563	0.198486	0.236033	
195700	-36108.6	-981.541	3.25563	0.198486	0.236033	
195800	-36099.1	-981.194	3.25563	0.198486	0.236033	
195900	-36089.4	-980.929	3.22913	0.198486	0.236033	
196000	-36073.8	-980.338	3.22198	0.198486	0.236033	
196100	-36078.4	-980.7	3.20618	0.198486	0.236033	
196200	-36070.8	-981.65	3.20618	0.198161	0.236358	
196300	-36080.1	-982.002	3.20618	0.198161	0.236358	
196400	-36100.3	-982.707	3.20618	0.198161	0.236358	
196500	-36103.9	-981.587	3.09418	0.198161	0.236358	
196600	-36093.9	-982.663	3.18416	0.198161	0.236358	
196700	-36085.4	-982.487	3.18416	0.198161	0.236358	
196800	-36105	-984.083	3.27322	0.198161	0.236358	
196900	-36114.8	-985.724	3.33161	0.198161	0.236358	
197000	-36108	-985.778	3.33701	0.198161	0.236358	
197100	-36079.5	-984.69	3.31633	0.198161	0.236358	
197200	-36076.7	-983.823	3.24723	0.198161	0.236358	
197300	-36068.6	-984.313	3.27865	0.198161	0.236358	
197400	-36068.5	-983.616	3.27865	0.198388	0.23613	
197500	-36082.8	-983.616	3.27865	0.198388	0.23613	
197600	-36058	-983.504	3.37197	0.198388	0.23613	
197700	-36052.1	-980.776	3.16874	0.198388	0.23613	
197800	-36049.2	-982.347	3.34333	0.198388	0.23613	
197900	-36068.4	-982.696	3.34333	0.198388	0.23613	
198000	-36079.7	-980.652	3.13899	0.198388	0.23613	
198100	-36100.6	-983.268	3.29612	0.198388	0.23613	
198200	-36109.8	-983.268	3.29612	0.198388	0.23613	
198300	-36120.1	-983.481	3.29612	0.199358	0.237285	
198400	-36103.1	-986.209	3.32975	0.198422	0.238222	
198500	-36109.5	-984.941	3.22119	0.198422	0.238222	
198600	-36115.5	-983.02	3.231	0.198953	0.23769	
198700	-36115.2	-982.662	3.21304	0.198953	0.23769	
198800	-36110.2	-982.128	3.21304	0.198953	0.23769	
198900	-36120	-983.498	3.24862	0.200329	0.239334	
199000	-36126.2	-983.721	3.21759	0.200329	0.239334	
199100	-36134.3	-983.647	3.21759	0.200635	0.239028	
199200	-36131.7	-983.622	3.26762	0.200635	0.239028	
199300	-36142.6	-984.498	3.26765	0.200635	0.239028	
199400	-36155.9	-981.52	3.08131	0.201026	0.238637	
199500	-36143.6	-981.159	3.09661	0.201026	0.238637	
199600	-36158	-981.635	3.10997	0.201026	0.238637	
199700	-36147.9	-982.973	3.29521	0.201026	0.238637	
199800	-36153.1	-981.342	3.08063	0.201026	0.238637	
199900	-36141.5	-980.832	3.09822	0.201026	0.238637	
200000	-36121.2	-982.367	3.30321	0.201026	0.238637	
200100	-36126.2	-982.131	3.26245	0.201026	0.238637	
200200	-36109.2	-981.926	3.31054	0.201026	0.238637	
200300	-36107.5	-979.847	3.13698	0.201026	0.238637	
200400	-36141.7	-981.395	3.13698	0.20109	0.238573	
200500	-36124	-983.088	3.24739	0.206129	0.244551	
200600	-36115.9	-982.489	3.18754	0.206129	0.244551	
200700	-36116.8	-982.64	3.16842	0.206129	0.244551	
200800	-36128	-983.395	3.18937	0.205494	0.243798	
200900	-36129.8	-983.66	3.21595	0.205494	0.243798	
201000	-36141.5	-983.117	3.16166	0.205494	0.243798	
201100	-36122.5	-982.092	3.16166	0.205494	0.243798	
201200	-36144	-981.37	3.16166	0.205954	0.243338	
201300	-36136.9	-980.01	3.07571	0.205954	0.243338	
201400	-36144.9	-982.844	3.32573	0.205954	0.243338	
201500	-36145.5	-981.141	3.13872	0.205954	0.243338	
201600	-36142.5	-978.731	3.07248	0.198707	0.234775	
201700	-36121.6	-981.555	3.24388	0.198179	0.235304	
201800	-36110.7	-981.304	3.24388	0.200959	0.238604	
201900	-36116.7	-982.431	3.19519	0.20598	0.244566	
202000	-36143.9	-983.212	3.20467	0.20598	0.244566	
202100	-36161.4	-983.159	3.16498	0.20598	0.244566	
202200	-36135.9	-982.472	3.16498	0.20598	0.244566	
202300	-36128.9	-983.327	3.26767	0.20598	0.244566	
202400	-36132.4	-984.647	3.34816	0.20598	0.244566	
202500	-36133.5	-982.072	3.26441	0.206846	0.2437	
202600	-36133.3	-981.858	3.2594	0.206846	0.2437	
202700	-36143	-982.316	3.28881	0.206846	0.2437	
202800	-36160.6	-982.659	3.27394	0.206846	0.2437	
202900	-36164.4	-983.151	3.27394	0.206846	0.2437	
203000	-36165.1	-981.609	3.15249	0.206846	0.2437	
203100	-36143.7	-980.608	3.18359	0.206846	0.2437	
203200	-36139.2	-980.444	3.18359	0.206846	0.2437	
203300	-36127.8	-978.914	3.07974	0.206846	0.2437	
203400	-36141	-979.242	3.07974	0.206846	0.2437	
203500	-36132.8	-979.979	3.15348	0.206846	0.2437	
203600	-36119.3	-982.256	3.39756	0.206846	0.2437	
203700	-36144.4	-981.364	3.24276	0.206846	0.2437	
203800	-36126.4	-981.553	3.32726	0.206846	0.2437	
203900	-36123.6	-985.178	3.11513	0.211481	0.252799	
204000	-36120	-985	3.11513	0.211481	0.252799	
204100	-36138.6	-985.535	3.11513	0.211481	0.252799	
204200	-36134.5	-985.535	3.11513	0.211481	0.252799	
204300	-36142.8	-985.714	3.11513	0.211481	0.252799	
204400	-36116	-984.464	3.11513	0.211481	0.252799	
204500	-36106.5	-985.602	3.28242	0.211481	0.252799	
204600	-36114.5	-985.768	3.26334	0.211481	0.252799	
204700	-36107.2	-986.314	3.35363	0.211481	0.252799	
204800	-36115.6	-986.33	3.26597	0.211481	0.252799	
204900	-36116.9	-985.871	3.23791	0.211481	0.252799	
205000	-36107.2	-984.748	3.1613	0.211481	0.252799	
205100	-36094.3	-985.737	3.27806	0.211481	0.252799	
205200	-36108.7	-986.627	3.27781	0.211481	0.252799	
205300	-36112.5	-985.675	3.18263	0.211481	0.252799	
205400	-36123.3	-985.853	3.18263	0.211481	0.252799	
205500	-36136.9	-986.21	3.18263	0.211481	0.252799	
205600	-36148.2	-988.202	3.34615	0.211481	0.252799	
205700	-36157.8	-988.306	3.39089	0.209914	0.250926	
205800	-36161.6	-986.47	3.26082	0.209914	0.250926	
205900	-36165.1	-986.177	3.2494	0.209914	0.250926	
206000	-36172.3	-987.21	3.33487	0.209914	0.250926	
206100	-36168.8	-984.506	3.11796	0.209914	0.250926	
206200	-36164.2	-984.842	3.1516	0.209914	0.250926	
206300	-36164.6	-986.26	3.27555	0.209914	0.250926	
206400	-36157.3	-986.232	3.29065	0.209914	0.250926	
206500	-36163.8	-985.931	3.24267	0.209914	0.250926	
206600	-36162.5	-985.988	3.2662	0.209914	0.250926	
206700	-36173.2	-984.414	3.09099	0.209914	0.250926	
206800	-36166.7	-981.637	3.16885	0.211227	0.249612	
206900	-36176.3	-979.195	3.16885	0.197741	0.233675	
207000	-36183.7	-980.295	3.22874	0.197741	0.233675	
207100	-36190.7	-981.664	3.34893	0.197741	0.233675	
207200	-36195.9	-982.123	3.36148	0.197741	0.233675	
207300	-36193	-981.105	3.293	0.197741	0.233675	
207400	-36209.1	-980.319	3.1977	0.197741	0.233675	
207500	-36207.8	-986.161	3.32639	0.196204	0.235212	
207600	-36218.7	-986.895	3.36347	0.196204	0.235212	
207700	-36224.5	-981.769	3.26498	0.197415	0.234001	
207800	-36243.5	-981.9	3.17598	0.197415	0.234001	
207900	-36231.5	-981.488	3.20282	0.197415	0.234001	
208000	-36230.2	-983.874	3.28441	0.196918	0.234498	
208100	-36220	-981.996	3.18394	0.196918	0.234498	
208200	-36214.2	-983.151	3.31689	0.196918	0.234498	
208300	-36208.5	-982.352	3.25447	0.196918	0.234498	
208400	-36207.3	-982.876	3.25447	0.196918	0.234498	
208500	-36231.6	-983.936	3.27312	0.196918	0.234498	
208600	-36227.6	-983.936	3.27312	0.196918	0.234498	
208700	-36213.4	-983.389	3.28827	0.196918	0.234498	
208800	-36205.6	-983.389	3.28827	0.196918	0.234498	
208900	-36188.8	-982.702	3.21964	0.196918	0.234498	
209000	-36202	-983.476	3.10063	0.204285	0.243272	
209100	-36210.6	-983.499	3.08552	0.204285	0.243272	
209200	-36196.1	-982.896	3.06016	0.204285	0.243272	
209300	-36191.3	-985.371	3.34251	0.204285	0.243272	
209400	-36199.6	-984.545	3.19094	0.204288	0.243269	
209500	-36202.7	-984.72	3.19094	0.204288	0.243269	
209600	-36189.5	-984.024	3.19115	0.204288	0.243269	
209700	-36190.3	-982.613	3.01517	0.204288	0.243269	
209800	-36173.3	-985.382	3.3794	0.204288	0.243269	
209900	-36180.6	-983.107	3.38338	0.192926	0.229739	
210000	-36169.8	-982.825	3.3901	0.192926	0.229739	
210100	-36131.8	-981.851	3.39745	0.192926	0.229739	
210200	-36126.2	-982.026	3.39745	0.192926	0.229739	
210300	-36124.2	-981.455	3.32288	0.192926	0.229739	
210400	-36122.9	-981.804	3.32288	0.192926	0.229739	
210500	-36087.5	-979.997	3.34114	0.189424	0.225569	
210600	-36075.1	-978.97	3.29087	0.189424	0.225569	
210700	-36065	-978.796	3.29087	0.189424	0.225569	
210800	-36069.5	-982.078	3.34174	0.202084	0.240645	
210900	-36089.6	-981.965	3.22565	0.202084	0.240645	
211000	-36105.8	-982.314	3.22565	0.202084	0.240645	
211100	-36117	-983.568	3.16147	0.20675	0.246201	
211200	-36112.3	-983.568	3.16147	0.20675	0.246201	
211300	-36162.4	-984.371	3.16147	0.20696	0.24599	
211400	-36154.7	-983.649	3.21324	0.20738	0.245571	
211500	-36163.1	-983.893	3.18698	0.20738	0.245571	
211600	-36150.2	-983.555	3.18698	0.20738	0.245571	
211700	-36185.8	-983.334	3.11412	0.20738	0.245571	
211800	-36184.6	-984.773	3.25807	0.20738	0.245571	
211900	-36207.4	-985.618	3.25807	0.20738	0.245571	
212000	-36203.1	-984.909	3.22096	0.20738	0.245571	
212100	-36199.1	-984.076	3.15453	0.20738	0.245571	
212200	-36225.5	-986.602	3.22226	0.207123	0.245828	
212300	-36219	-985.917	3.22226	0.207123	0.245828	
212400	-36223.3	-986.406	3.25406	0.207123	0.245828	
212500	-36213.4	-985	3.16488	0.207123	0.245828	
212600	-36226.5	-985.569	3.23892	0.207123	0.245828	
212700	-36216.8	-984.267	3.1772	0.207123	0.245828	
212800	-36228.4	-985.124	3.1772	0.207123	0.245828	
212900	-36212.4	-985.076	3.25812	0.207123	0.245828	
213000	-36186.9	-983.072	3.14709	0.207736	0.246556	
213100	-36181.3	-983.072	3.14709	0.207736	0.246556	
213200	-36181.3	-983.881	3.26227	0.207736	0.246556	
213300	-36160.1	-981.94	3.27794	0.201277	0.23889	
213400	-36158.5	-980.868	3.17068	0.201277	0.23889	
213500	-36158.6	-982.764	3.11675	0.200504	0.239664	
213600	-36149.5	-984.134	3.28901	0.201333	0.240655	
213700	-36160.1	-986.853	3.56099	0.201333	0.240655	
213800	-36156.4	-986.373	3.49511	0.201333	0.240655	
213900	-36142.8	-986.488	3.34586	0.200715	0.241273	
214000	-36137.3	-978.686	3.18047	0.202763	0.239224	
214100	-36141.8	-980.719	3.38376	0.202763	0.239224	
214200	-36137.5	-978.736	3.21862	0.202763	0.239224	
214300	-36148.8	-979.105	3.20586	0.202763	0.239224	
214400	-36152.5	-978.462	3.14153	0.202763	0.239224	
214500	-36150.8	-979.726	3.2349	0.202763	0.239224	
214600	-36159.6	-978.861	3.04059	0.207711	0.245062	
214700	-36157.9	-980.911	3.27864	0.207711	0.245062	
214800	-36165.3	-980.593	3.27864	0.207664	0.244479	
214900	-36162.5	-984.024	3.23663	0.206038	0.246106	
215000	-36169.4	-983.754	3.13865	0.206038	0.246106	
215100	-36166.5	-984.744	3.27312	0.206038	0.246106	
215200	-36167.6	-984.922	3.27312	0.206038	0.246106	
215300	-36191.1	-984.861	3.24932	0.206038	0.246106	
215400	-36182	-984.506	3.24932	0.206038	0.246106	
215500	-36175.9	-984.683	3.24932	0.206038	0.246106	
215600	-36155.2	-983.902	3.26	0.206038	0.246106	
215700	-36180	-984.811	3.26204	0.206038	0.246106	
215800	-36191.7	-985.267	3.21885	0.206038	0.246106	
215900	-36179	-984.825	3.2102	0.206038	0.246106	
216000	-36186.1	-985.284	3.25604	0.206038	0.246106	
216100	-36148.5	-984.395	3.25604	0.206038	0.246106	
216200	-36119.6	-983.528	3.22265	0.206038	0.246106	
216300	-36136.9	-982.697	3.22265	0.200465	0.239357	
216400	-36148.3	-983.229	3.22265	0.200465	0.239357	
216500	-36136.4	-982.619	3.22265	0.200111	0.238934	
216600	-36150.9	-982.974	3.22265	0.200111	0.238934	
216700	-36167.2	-984.17	3.30678	0.200111	0.238934	
216800	-36163.6	-984.347	3.30678	0.200111	0.238934	
